Location Name,Avg LMP,Avg Energy Component,Avg Congestion Component,Avg Marginal Loss Component,Latitude,Longitude
LD.E_WEYMTH23  T2 LD,62.81679143772894,62.67807921245421,0.0779120879120879,0.0608001373626373,42.220118,-70.920455
LD.E_WINCHD13.8,63.06937271062272,62.67807921245421,-0.0426694139194139,0.4339629120879121,42.672653,-72.021604
LD.FALMOUTH25,63.811958562271066,62.67807921245421,0.0825984432234432,1.0512809065934066,41.5634,-70.6121
LD.FALSVL  69,63.13654075091574,62.67807921245421,-0.1908413461538461,0.6493028846153847,41.956424,-73.369054
LD.FARNPIKE12.5,62.14730769230769,62.67807921245421,-0.0009340659340659,-0.5298374542124542,41.901223,-71.53092
LD.FARNUM  23,62.435746336996345,62.67807921245421,0.0592582417582417,-0.3015911172161172,41.98011,-71.521372
LD.FIELD_ST13.8517-532,62.72042582417583,62.67807921245421,0.0779120879120879,-0.0355654761904761,42.254165,-70.992156
LD.FIELD_ST13.8517-533,62.72042582417583,62.67807921245421,0.0779120879120879,-0.0355654761904761,42.254165,-70.992156
LD.FIELD_ST23  517-532,62.72042582417583,62.67807921245421,0.0779120879120879,-0.0355654761904761,42.254165,-70.992156
LD.FIELD_ST23  517-533,62.72042582417583,62.67807921245421,0.0779120879120879,-0.0355654761904761,42.254165,-70.992156
LD.FISHR_RD13.2,63.26011217948717,62.67807921245421,0.1030643315018315,0.4789686355311355,41.592213,-71.031635
LD.FITCH   27.6,60.72828296703297,62.67807921245421,-0.2527529761904762,-1.697043269230769,41.1049,-73.4036
LD.FITCH_RD69,63.35902243589744,62.67807921245421,0.0574507783882783,0.623492445054945,42.419861,-71.700768
LD.FLAGG_PD69,62.95236607142857,62.67807921245421,-0.0428743131868131,0.3171611721611721,42.550614,-71.843784
LD.FLANDERS23,60.6559809981685,62.67807921245421,-0.0781913919413919,-1.9439068223443223,41.361663,-72.210318
LD.FLAX_HL 13.8,60.75438072344323,62.67807921245421,-0.2516826923076923,-1.6720157967032967,41.093612,-73.442168
LD.FLAX_HL 27.6,60.75438072344323,62.67807921245421,-0.2516826923076923,-1.6720157967032967,41.093612,-73.442168
LD.FLORENCE13.8,62.437044413919416,62.67807921245421,-0.0134329212454212,-0.2276018772893772,42.330179,-72.683101
LD.FLORNCE 46,62.67014079670329,62.67807921245421,0.0661080586080586,-0.0740464743589743,43.708682,-73.06736
LD.FORESTVL13.8,60.8098466117216,62.67807921245421,-0.3246417124542124,-1.5435908882783882,41.663605,-72.895721
LD.FORT_HIL34.5,60.876312957875456,62.67807921245421,-0.0409157509157509,-1.7608505036630038,41.470982,-72.112177
LD.FRAMNGHM13.8,63.63238324175824,62.67807921245421,0.1526121794871794,0.8016918498168498,42.268282,-71.398317
LD.FREIGHT 13.8,60.16227564102565,62.67807921245421,-0.2240922619047619,-2.2917113095238095,41.554855,-73.053229
LD.FRENCHKG13.8,61.53422275641025,62.67807921245421,-0.0573740842490842,-1.0864823717948715,42.611222,-72.468266
LD.FRIVR_ME12.5,62.7215521978022,62.67807921245421,0.1531043956043956,-0.1096314102564102,43.654347,-70.292566
LD.FRMNGTON23,62.8344413919414,62.67807921245421,0.3449965659340659,-0.1886343864468864,41.741559,-72.793349
LD.FRNCONIA13.8,62.265172847985355,62.67807921245421,-0.0128182234432234,-0.400088141025641,42.055279,-72.535929
LD.FRNKLNDR13.2,61.14911057692308,62.67807921245421,-0.1986183608058608,-1.330350274725275,41.799557,-73.116562
LD.FRNKLNSQ11.5,62.58661744505494,62.67807921245421,0.4372378663003663,-0.5286996336996337,41.816349,-71.405645
LD.FRNKLNSQ12.5,62.58661744505494,62.67807921245421,0.4372378663003663,-0.5286996336996337,41.816349,-71.405645
LD.FRYBROOK23  ,61.22367216117216,62.67807921245421,-0.0748420329670329,-1.3795650183150183,41.670702,-71.921524
LD.GALE_FRY13.8,60.74051053113553,62.67807921245421,-0.0781192765567765,-1.8594494047619048,41.433775,-72.07937
LD.GARVINS 34.5,63.55671130952381,62.67807921245421,0.1440670787545787,0.7345650183150183,43.1625,-71.508
LD.GEORGIA 34.5,62.306649496336995,62.67807921245421,0.0684832875457875,-0.4399130036630037,44.7142,-73.1543
LD.GE_CO_14115 1X LD,61.14557463369963,62.67807921245421,-0.075352564102564,-1.4571520146520147,42.455998,-73.218169
LD.GE_CO_14115 2X LD,61.14557463369963,62.67807921245421,-0.075352564102564,-1.4571520146520147,42.455998,-73.218169
LD.GE_RIVER13.8,63.97784111721612,62.67807921245421,0.1491014194139194,1.1506604853479854,42.447204,-70.966377
LD.GLENBROK13.2,60.83219551282052,62.67807921245421,-0.2517502289377289,-1.5941334706959709,41.061443,-73.520494
LD.GOLDN_RK13.2,63.18705013736263,62.67807921245421,0.1465304487179487,0.3624404761904762,42.742592,-71.203519
LD.GOLDN_RK23,63.18705013736263,62.67807921245421,0.1465304487179487,0.3624404761904762,42.742592,-71.203519
LD.GOOSEFAR12,62.60486836080586,62.67807921245421,0.1494528388278388,-0.2226636904761904,43.5168,-70.4438
LD.GRAFTON 69  ,64.11341575091576,62.67807921245421,0.054757326007326,1.3805792124542124,42.191645,-71.742922
LD.GRAHAM  46,58.28338484432235,62.67807921245421,-2.344313186813187,-2.0503811813186816,44.824186,-68.705434
LD.GREATBAY34.5,64.28164491758241,62.67807921245421,0.1456959706959706,1.4578697344322344,43.009167,-70.886833
LD.GREENDAL13.8,63.072212683150184,62.67807921245421,0.0603663003663003,0.3337671703296703,42.318134,-71.794372
LD.GREENWCH13.2,60.9999896978022,62.67807921245421,-0.2517513736263736,-1.426338141025641,41.020964,-73.632979
LD.GREEN_HL23,61.60013965201465,62.67807921245421,-0.2153514194139194,-0.862588141025641,41.319667,-72.596069
LD.GUILFORD34.5,59.745992445054945,62.67807921245421,-1.393102106227106,-1.5389846611721612,45.160448,-69.389024
LD.GULFISLD34.5,61.685267857142854,62.67807921245421,-0.235264423076923,-0.7575469322344323,44.151201,-70.208445
LD.GUNN    23,62.42746222527473,62.67807921245421,-0.0137374084249084,-0.2368795787545787,42.236077,-72.685882
LD.HADDAM  23,60.57731456043957,62.67807921245421,-0.1509569597069597,-1.9498076923076924,41.460913,-72.476719
LD.HALVARSN345 SMDINTLD,61.43148923992674,62.67807921245421,-0.2349530677655678,-1.0116369047619047,41.2872,-72.902
LD.HANOVER 13.81355 LD,60.57508699633699,62.67807921245421,-0.423529075091575,-1.679463141025641,41.526533,-72.825468
LD.HANOVER 13.81690 LD,60.617435897435904,62.67807921245421,-0.3352117673992674,-1.7254315476190476,41.526533,-72.825468
LD.HANOVER 23  1355 LD,60.57508699633699,62.67807921245421,-0.423529075091575,-1.679463141025641,41.526533,-72.825468
LD.HANOVER 23  1690 LD,60.617435897435904,62.67807921245421,-0.3352117673992674,-1.7254315476190476,41.526533,-72.825468
LD.HARRIMAN6.9,60.90226190476191,62.67807921245421,-0.0751751373626373,-1.7006421703296704,42.75829,-72.930003
LD.HARRINGT34.5,58.0687168040293,62.67807921245421,-2.546304945054945,-2.063057463369963,44.6222,-67.7979
LD.HARRIS  13.2,57.3354326923077,62.67807921245421,-2.50441163003663,-2.83823489010989,45.459145,-69.864761
LD.HARRISON13.8,63.59035027472528,62.67807921245421,0.0850847069597069,0.8271863553113553,42.119134,-71.051305
LD.HARTFDVT46,64.26334363553113,62.67807921245421,-0.0409913003663003,1.6262557234432231,43.683371,-72.31171
LD.HARTLAND12.5,59.44192078754579,62.67807921245421,-1.4726121794871794,-1.7635462454212454,44.835852,-69.476559
LD.HARTWELL13.8,63.96576808608058,62.67807921245421,0.1496840659340659,1.1380048076923075,42.4704,-71.2575
LD.HARWICH 23,63.74497252747252,62.67807921245421,0.0823477564102564,0.9845455586080586,41.688313,-70.101002
LD.HATCHVIL23,63.86849931318681,62.67807921245421,0.0825492216117216,1.1078708791208791,41.618362,-70.554253
LD.HATHAWAY13.8,62.86007326007326,62.67807921245421,0.1188221153846153,0.0631719322344322,41.71582,-71.157646
LD.HATHAWAY23,62.86007326007326,62.67807921245421,0.1188221153846153,0.0631719322344322,41.71582,-71.157646
LD.HAWKINS 13.8110A LD,63.88296703296703,62.67807921245421,0.1524885531135531,1.0523992673992677,42.3621,-71.0612
LD.HAWKINS 13.8110B LD,63.884255952380954,62.67807921245421,0.1524885531135531,1.0536881868131869,42.3621,-71.0612
LD.HAWTHORN13.8,60.54748397435897,62.67807921245421,-0.2689617673992674,-1.8616334706959707,41.21369,-73.25171
LD.HIGHGATE46,60.48875801282052,62.67807921245421,-0.6838553113553113,-1.5054658882783882,44.940703,-73.05126
LD.HIGHLAND34.5,61.41466002747252,62.67807921245421,-0.6135542582417582,-0.6498649267399268,44.136436,-69.204287
LD.HIGH_ST 14.4510 LD,63.70412202380952,62.67807921245421,0.156753663003663,0.8692891483516483,42.3537,-71.0556
LD.HIGH_ST 14.4511 LD,63.70732257326008,62.67807921245421,0.1567651098901099,0.8724782509157509,42.3537,-71.0556
LD.HILND_PK13.8,62.88991185897436,62.67807921245421,0.0734500915750915,0.1383825549450549,41.99363,-71.472661
LD.HNDRSNVL13.8,63.90125572344322,62.67807921245421,0.1493005952380952,1.0738759157509157,42.3996,-71.0657
LD.HNKLY_PD12.5,62.68622138278388,62.67807921245421,0.1529658882783882,-0.1448237179487179,43.62777,-70.255648
LD.HOBRT_ST13.81X LD,62.81679143772894,62.67807921245421,0.0779120879120879,0.0608001373626373,42.221466,-70.905923
LD.HOBRT_ST13.82X LD,62.81447916666667,62.67807921245421,0.0779120879120879,0.0584878663003663,42.221466,-70.905923
LD.HOLLISTN13.8,63.70362866300366,62.67807921245421,0.1525755494505494,0.8729739010989012,42.2066,-71.4009
LD.HOLYOKE 13.8,62.33845924908425,62.67807921245421,-0.0132772435897435,-0.3263427197802198,42.281183,-72.604673
LD.HOPEWELL23,61.88592147435898,62.67807921245421,0.1109065934065934,-0.9030643315018316,41.680895,-72.555159
LD.HOPKINTN13.8,63.511728479853474,62.67807921245421,0.0695947802197802,0.7640544871794871,42.19052,-71.540324
LD.HOTEL_RD12,62.07515682234432,62.67807921245421,-0.2078777472527472,-0.3950446428571428,44.068334,-70.26717
LD.HOTEL_RD34.5,62.07515682234432,62.67807921245421,-0.2078777472527472,-0.3950446428571428,44.068334,-70.26717
LD.HUDSN_HD13.8,64.12712454212455,62.67807921245421,0.0649942765567765,1.384051053113553,42.387245,-71.556353
LD.HUDSON  34.5,62.99343864468865,62.67807921245421,0.1451133241758241,0.170246108058608,42.774333,-71.429
LD.HUSE_RD 34.5,62.81209478021977,62.67807921245421,0.1452724358974358,-0.0112568681318681,42.953167,-71.430833
LD.HYANIS_J24.0,63.74497252747252,62.67807921245421,0.0823477564102564,0.9845455586080586,41.685252,-70.29837
LD.HYDE_PRK13.8110A,63.76619734432234,62.67807921245421,0.1606501831501831,0.9274679487179488,42.273645,-71.120502
LD.HYDE_PRK13.8110B,63.76722184065934,62.67807921245421,0.1603331043956044,0.9288095238095238,42.273645,-71.120502
LD.IBM     115 K21 LD,63.102817078754576,62.67807921245421,0.0681055402930402,0.356632326007326,44.479406,-73.095458
LD.IBM     115 K24 LD,63.13380151098901,62.67807921245421,0.0681456043956044,0.3875766941391941,44.479406,-73.095458
LD.INDIAN  13.8,60.15509043040293,62.67807921245421,-0.3007806776556776,-2.2222081043956043,41.325705,-73.100079
LD.INDSTLPK13.2,63.388859890109885,62.67807921245421,0.0999233058608058,0.6108573717948718,41.719416,-70.949246
LD.INGLESID13.8,62.40774725274725,62.67807921245421,-0.0135576923076923,-0.2567742673992674,42.170759,-72.646778
LD.INTERVAL34.5,63.77574748168499,62.67807921245421,-0.0857154304029304,1.1833836996336995,44.092679,-71.152321
LD.IPSWICH 23,63.2565418956044,62.67807921245421,0.1476499542124542,0.4308127289377289,42.697596,-70.869305
LD.IRASBURG46,61.10021978021978,62.67807921245421,-0.6824656593406593,-0.8953937728937729,44.844693,-72.28423
LD.JACKMAN 34.5,63.89608516483515,62.67807921245421,0.1408070054945054,1.077198946886447,43.112167,-71.925667
LD.JAY     13.8,60.99980082417583,62.67807921245421,0.0836675824175824,-1.7619459706959708,44.505581,-70.241671
LD.JAY_VT  46,60.86998168498169,62.67807921245421,-0.6827815934065934,-1.125315934065934,44.978444,-72.482611
LD.JEPSON  13.8,63.76038003663004,62.67807921245421,0.1096268315018315,0.9726739926739928,41.546301,-71.278503
LD.JEPSON  23  ,63.76038003663004,62.67807921245421,0.1096268315018315,0.9726739926739928,41.546301,-71.278503
LD.JEPSON  69  ,63.76038003663004,62.67807921245421,0.1096268315018315,0.9726739926739928,41.546301,-71.278503
LD.JOHNSTON12.5,61.78690132783883,62.67807921245421,-0.1696233974358974,-0.7215544871794872,41.814454,-71.474959
LD.JOHNSTON23,61.778128434065934,62.67807921245421,-0.1781353021978022,-0.7218154761904761,41.814454,-71.474959
LD.JUNE_ST 13.8,60.73737065018315,62.67807921245421,-0.3268864468864468,-1.6138221153846155,41.338303,-72.982367
LD.KEENE_RD44  ,55.91926053113553,62.67807921245421,-4.387728937728937,-2.3710897435897436,45.397458,-68.529335
LD.KENDALL 13.8,63.648984661172165,62.67807921245421,0.1553479853479853,0.8155574633699634,42.36294,-71.080518
LD.KENTCNTY12.5,62.28793612637363,62.67807921245421,-0.0138301282051282,-0.3763129578754579,41.683257,-71.479465
LD.KENTCNTY34.5,62.28278846153845,62.67807921245421,-0.0213839285714285,-0.3739068223443223,41.683257,-71.479465
LD.KENYON  12.5,62.67236149267399,62.67807921245421,0.001702152014652,-0.0074198717948717,41.438468,-71.632259
LD.KILVERT 12.5,62.25953525641026,62.67807921245421,-0.0412065018315018,-0.3773374542124542,41.729505,-71.449789
LD.KIMBL_RD34.5,62.218244047619045,62.67807921245421,-0.0033768315018315,-0.4564583333333333,44.151944,-70.633889
LD.KINGSTON23,63.450288461538456,62.67807921245421,0.082709478021978,0.6894997710622711,42.0054,-70.7564
LD.KING_ST 23,62.95509844322344,62.67807921245421,0.1468521062271062,0.1301671245421245,42.736454,-71.012063
LD.KNGSTNAB13.8110A LD,63.70265682234432,62.67807921245421,0.1566987179487179,0.8678788919413919,42.3529,-71.0603
LD.KNGSTNAB13.8110B LD,63.705388049450555,62.67807921245421,0.1567090201465201,0.8705998168498169,42.3529,-71.0603
LD.KNGSTNPS34.5,63.501584249084246,62.67807921245421,0.1454933608058608,0.6780116758241758,42.8936,-71.0836
LD.KNGSTNUT34.5,63.501584249084246,62.67807921245421,0.1454933608058608,0.6780116758241758,42.894,-71.0844
LD.K_STREET13.8,63.69617788461539,62.67807921245421,0.1570821886446886,0.8610164835164835,42.3387,-71.0397
LD.LACONIA 34.5,64.0821668956044,62.67807921245421,0.0610405219780219,1.3430471611721613,43.525153,-71.451983
LD.LAKEWOOD34.5,59.022165750915754,62.67807921245421,-1.6112328296703295,-2.044680631868132,44.804816,-69.739139
LD.LAUREL_C13.8,62.85308264652015,62.67807921245421,0.0585874542124542,0.1164159798534798,42.531054,-71.670175
LD.LAWRENCE34.5,62.739933608058614,62.67807921245421,0.1456192765567765,-0.0837648809523809,42.790874,-71.377718
LD.LEEDS_ME34.5,61.293605769230766,62.67807921245421,-0.0456490384615384,-1.338824404761905,44.336103,-70.167289
LD.LEWSTN_L12.5,61.898727106227106,62.67807921245421,-0.2249645146520146,-0.5543875915750915,44.0868,-70.2118
LD.LEXINGTN13.8,63.86167124542125,62.67807921245421,0.1498649267399267,1.033727106227106,42.445149,-71.266294
LD.LIMEKILN34.5,63.14029304029304,62.67807921245421,0.0680906593406593,0.3941231684981685,44.4874,-73.1707
LD.LINCOLN 12.5,62.25953525641026,62.67807921245421,-0.0412065018315018,-0.3773374542124542,41.750416,-71.439098
LD.LINCOLNV34.5,60.91082646520146,62.67807921245421,-0.9843097527472529,-0.7829429945054945,44.306981,-69.114129
LD.LITCHFLD13.8,62.82753205128205,62.67807921245421,-0.0431375915750915,0.1925904304029304,42.508564,-71.745492
LD.LITTLRST13.2,62.382163461538454,62.67807921245421,-0.0184947344322344,-0.2774210164835165,42.163984,-72.192814
LD.LITTLTN 25,62.94447573260073,62.67807921245421,0.1447504578754578,0.1216460622710622,42.57086,-71.524129
LD.LONGHILL34.5,62.99343864468865,62.67807921245421,0.1451133241758241,0.170246108058608,42.732333,-71.4525
LD.LOSTNATN34.5,61.24971840659341,62.67807921245421,-0.1956227106227106,-1.2327380952380953,44.594173,-71.494281
LD.LOUDEN  34.5,62.60486836080586,62.67807921245421,0.1494528388278388,-0.2226636904761904,43.529042,-70.503201
LD.LOVELL  34.5,63.141755952380954,62.67807921245421,-0.0031158424908424,0.4667925824175824,44.121765,-70.888735
LD.LOWRDFLD69,61.01785027472527,62.67807921245421,-0.0409489468864468,-1.6192799908424909,42.479239,-72.596342
LD.LUDDN_LN34.5,60.358116987179486,62.67807921245421,-0.5110931776556776,-1.8088690476190477,44.496498,-70.336998
LD.LUDLOW  13.8,62.0677793040293,62.67807921245421,-0.0137374084249084,-0.5965625,42.195587,-72.447711
LD.LVERMORE12.5,61.1436423992674,62.67807921245421,0.0957245879120879,-1.6301614010989012,44.478414,-70.171825
LD.LYNDONVL34.5,62.286149267399274,62.67807921245421,0.0713369963369963,-0.4632669413919413,44.53583,-72.00528
LD.LYNN    13.8,63.9508424908425,62.67807921245421,0.1490499084249084,1.12371336996337,42.455049,-70.951692
LD.LYNN    23,63.950436126373624,62.67807921245421,0.1490499084249084,1.1233070054945054,42.455049,-70.951692
LD.MADBURY 34.5,63.62605082417583,62.67807921245421,0.1455574633699633,0.8024141483516484,43.1605,-70.931
LD.MADISON 115 ,57.63782394688645,62.67807921245421,-2.6864022435897437,-2.3538530219780216,44.781105,-69.913812
LD.MADISON 34.5,57.63782394688645,62.67807921245421,-2.6864022435897437,-2.3538530219780216,44.781105,-69.913812
LD.MAMOTHRD34.5,62.698160485347984,62.67807921245421,0.1452827380952381,-0.1252014652014652,42.878574,-71.383318
LD.MANCHSTR23,61.83949748168498,62.67807921245421,0.1282955586080586,-0.9668772893772892,41.771186,-72.558048
LD.MANOMET 23,63.48032852564103,62.67807921245421,0.0834695512820512,0.7187797619047619,41.91902,-70.577341
LD.MANSFLD 13.8,63.019753891941384,62.67807921245421,0.0906078296703296,0.2510668498168498,42.028428,-71.222198
LD.MAPLWOOD13.8,63.84599244505494,62.67807921245421,0.1490865384615384,1.018826694139194,42.4316,-71.0386
LD.MARSHFEL23,63.450288461538456,62.67807921245421,0.082709478021978,0.6894997710622711,42.080428,-70.695077
LD.MASHPEE 23,63.84628548534799,62.67807921245421,0.0824553571428571,1.0857509157509158,41.626446,-70.472609
LD.MASON   34.5,61.880627289377294,62.67807921245421,-0.066411401098901,-0.7310405219780219,43.9912,-69.6713
LD.MAYNARD 13.8110A LD,63.91192536630036,62.67807921245421,0.150989010989011,1.082857142857143,42.436527,-71.430627
LD.MAYNARD 13.8110B LD,63.91192536630036,62.67807921245421,0.150989010989011,1.082857142857143,42.436527,-71.430627
LD.MBTA    14.4,63.69617788461539,62.67807921245421,0.1570821886446886,0.8610164835164835,42.338887,-71.033655
LD.MEABROOK13.2,63.09829555860806,62.67807921245421,0.1452438186813186,0.2749725274725274,42.612205,-71.326171
LD.MEABROOK23  ,62.9157200091575,62.67807921245421,0.1446428571428571,0.0929979395604395,42.612205,-71.326171
LD.MEADOWST69,63.43275641025642,62.67807921245421,0.0239114010989011,0.7307657967032968,42.2386,-72.0101
LD.MEADW_RD34.5,61.17309523809524,62.67807921245421,-0.8075034340659341,-0.6974805402930403,44.175534,-69.121304
LD.MEDWAY  13.8,63.552235576923074,62.67807921245421,0.0716655219780219,0.8024908424908426,42.136506,-71.447557
LD.MELROSE 13.8,63.5281353021978,62.67807921245421,0.1487980769230769,0.7012580128205128,42.469644,-71.050499
LD.MELROSE 23,63.52651671245422,62.67807921245421,0.1487992216117216,0.6996382783882784,42.469644,-71.050499
LD.MEMORIAL13.8,62.2757097069597,62.67807921245421,-0.0131169871794871,-0.3892525183150183,42.1955,-72.5756
LD.ME_YK   13.2,61.96833218864469,62.67807921245421,-0.0486149267399267,-0.6611320970695971,43.953613,-69.695511
LD.MICHL_AV13.2,63.43422847985349,62.67807921245421,-0.0420581501831501,0.7982074175824176,43.265983,-72.394038
LD.MIDDLEST12.5,61.88968406593407,62.67807921245421,-0.2259123168498168,-0.5624828296703297,44.1011,-70.218734
LD.MIDDLEST34.5,61.88968406593407,62.67807921245421,-0.2259123168498168,-0.5624828296703297,44.1011,-70.218734
LD.MIDDLESX34.5,63.59741872710623,62.67807921245421,0.0698740842490842,0.8494654304029304,44.289091,-72.67926
LD.MIDDLTON23  ,63.14160027472528,62.67807921245421,0.1472928113553113,0.3162282509157509,42.629475,-71.048713
LD.MIDDL_ST13.8T1 LD,62.93511446886447,62.67807921245421,0.0779120879120879,0.1791231684981684,42.1559,-71.007
LD.MIDDL_ST13.8T2 LD,62.93511446886447,62.67807921245421,0.0779120879120879,0.1791231684981684,42.1559,-71.007
LD.MIDLBORO14.4,63.72806891025641,62.67807921245421,0.089709249084249,0.9602804487179488,41.89138,-70.903745
LD.MIDLEBRY46,62.85970695970696,62.67807921245421,0.0663576007326007,0.1152701465201465,44.014308,-73.1336
LD.MIDLE_RV13.8,60.55522321428572,62.67807921245421,-0.2519539835164835,-1.8709020146520148,41.403904,-73.489234
LD.MIDWAY  13.8,62.437044413919416,62.67807921245421,-0.0134329212454212,-0.2276018772893772,42.2873,-72.6182
LD.MILLBURY13.8,63.37622825091575,62.67807921245421,0.0599278846153846,0.6382211538461539,42.188052,-71.73759
LD.MILLBURY69,63.629356684981694,62.67807921245421,0.051198489010989,0.9000789835164835,42.188052,-71.73759
LD.MILL_PD 12.5,64.16487522893773,62.67807921245421,0.1457967032967033,1.3409993131868132,43.0682,-70.7783
LD.MILL_RV 13.8,61.34623855311355,62.67807921245421,-0.2574885531135531,-1.0743521062271064,41.308173,-72.908367
LD.MILL_ST 13.8,63.72479624542124,62.67807921245421,0.0885885989010989,0.958128434065934,41.995483,-70.938088
LD.MILSTONE345,60.24183493589744,62.67807921245421,-0.1250984432234432,-2.3111458333333332,41.314877,-72.165371
LD.MILVON  13.8,60.32007097069597,62.67807921245421,-0.2834512362637362,-2.0745570054945057,41.2123,-73.0809
LD.MINK    13.8,62.82045673076923,62.67807921245421,0.2502724358974359,-0.1078949175824176,41.790397,-71.330375
LD.MINK    23,63.0059706959707,62.67807921245421,0.1054052197802197,0.2224862637362637,41.790397,-71.330375
LD.MIX_AVE 13.8,61.2996875,62.67807921245421,-0.2785576923076923,-1.0998340201465202,41.372077,-72.923805
LD.MONADNCK34.5,62.57974816849818,62.67807921245421,-0.0417399267399267,-0.0565911172161172,42.829667,-72.167167
LD.MONMOUTH12,61.590423534798525,62.67807921245421,-0.3987660256410256,-0.688889652014652,44.18893,-69.99363
LD.MONMOUTH34.5,61.590423534798525,62.67807921245421,-0.3987660256410256,-0.688889652014652,44.18893,-69.99363
LD.MONTAGUE13.8,61.366122939560434,62.67807921245421,-0.0659317765567765,-1.2460244963369964,42.587307,-72.57738
LD.MOORE   13.8,62.39995421245421,62.67807921245421,0.0607016941391941,-0.3388266941391941,44.329094,-71.88435
LD.MOSHERS 12.5,62.47588713369963,62.67807921245421,0.1538621794871795,-0.3560542582417583,43.683585,-70.399428
LD.MOSHERS 34.5,62.47588713369963,62.67807921245421,0.1538621794871795,-0.3560542582417583,43.683585,-70.399428
LD.MOSHER_T115 ,61.12625915750916,62.67807921245421,-0.6825160256410256,-0.8693040293040293,44.9291,-72.2366
LD.MT_SUPP 13.8,64.30651327838827,62.67807921245421,-0.0411412545787545,1.6695753205128203,43.684012,-72.273908
LD.MUSSEYRD34.5,62.41547847985347,62.67807921245421,0.1526636904761905,-0.4152644230769231,43.621858,-70.330357
LD.MYSTC_NU13.8,61.695361721611725,62.67807921245421,-0.089481456043956,-0.8932360347985349,41.366467,-71.960267
LD.MYSTC_NU34.5,61.68882669413919,62.67807921245421,-0.089481456043956,-0.8997710622710622,41.366467,-71.960267
LD.MYSTIC  13.8,63.890869963369965,62.67807921245421,0.1493097527472527,1.063480998168498,42.3901,-71.0699
LD.MYSTIC  24.0,63.890869963369965,62.67807921245421,0.1493097527472527,1.063480998168498,42.3901,-71.0699
LD.M_WEYMTH13.8,62.9618440934066,62.67807921245421,0.0779120879120879,0.205852793040293,42.201954,-70.953698
LD.NASHUA  13.8,63.23009157509157,62.67807921245421,0.0603125,0.4916998626373626,42.284143,-71.799189
LD.NASNVILL13.8,62.30649038461539,62.67807921245421,0.0526236263736263,-0.4242124542124542,41.974214,-71.609791
LD.NEEDHAM 13.8,63.82449633699634,62.67807921245421,0.1604315476190476,0.9859855769230768,42.2717,-71.2394
LD.NEWCASTL34.5,61.82617101648352,62.67807921245421,-0.246738782051282,-0.6051694139194139,44.082897,-69.557984
LD.NEWFANE 46,62.282657967032975,62.67807921245421,-0.0450354853479853,-0.35038576007326,42.9677,-72.652
LD.NEWNGTON23,62.76737522893773,62.67807921245421,0.4104887820512821,-0.3211927655677655,41.717601,-72.750861
LD.NEWTON  13.8,63.83072802197802,62.67807921245421,0.1605815018315018,0.9920673076923078,42.317321,-71.211652
LD.NEWTOWN 13.8,60.3001076007326,62.67807921245421,-0.2657417582417582,-2.112229853479853,41.391186,-73.290031
LD.NEW_HAVN46,62.79174450549451,62.67807921245421,0.0664663461538461,0.0471989468864468,44.121351,-73.16348
LD.NE_SIMSB23,62.167383241758245,62.67807921245421,0.0683562271062271,-0.5790521978021979,41.90839,-72.792046
LD.NLONDNCT115,60.6559809981685,62.67807921245421,-0.0781913919413919,-1.9439068223443223,41.355831,-72.099571
LD.NMARLBRO13.8,64.21429601648352,62.67807921245421,0.0647012362637362,1.4715155677655678,42.362908,-71.600765
LD.NOERA_ST13.8,60.446039377289374,62.67807921245421,-0.2681822344322344,-1.9638576007326003,41.565905,-73.025163
LD.NORTH_RD34.5,64.01310897435897,62.67807921245421,0.0581021062271062,1.2769276556776556,43.391647,-72.099039
LD.NORWALK 13.8,60.619536401098905,62.67807921245421,-0.2516048534798534,-1.806937957875458,41.127026,-73.428095
LD.NORWALK 27.6,60.619536401098905,62.67807921245421,-0.2516048534798534,-1.806937957875458,41.127026,-73.428095
LD.NORWALK 4.8,60.619536401098905,62.67807921245421,-0.2516048534798534,-1.806937957875458,41.127026,-73.428095
LD.NORWAY  12.5,62.196778846153855,62.67807921245421,-0.0704258241758241,-0.4108745421245421,44.207224,-70.528241
LD.NORWAY  34.5,62.196778846153855,62.67807921245421,-0.0704258241758241,-0.4108745421245421,44.207224,-70.528241
LD.NORWELL 13.8,63.397248168498166,62.67807921245421,0.0836950549450549,0.6354739010989011,42.177824,-70.802218
LD.NORWOOD 13.8,63.61871222527472,62.67807921245421,0.0747229853479853,0.8659100274725275,42.2038,-71.2534
LD.NRTHBORO69,64.44056547619049,62.67807921245421,0.061860119047619,1.7006261446886446,42.315274,-71.571518
LD.NW_HARTF23,62.560762362637355,62.67807921245421,0.2713392857142857,-0.3886561355311355,41.783124,-72.704809
LD.N_ABNGTN13.8,63.397248168498166,62.67807921245421,0.0836950549450549,0.6354739010989011,42.126359,-70.93462
LD.N_ATTLEB13.8T1_LD,63.022474816849815,62.67807921245421,0.0891849816849816,0.2552106227106227,41.9522,-71.2985
LD.N_ATTLEB13.8T2T3_LD,62.99845810439561,62.67807921245421,0.0891964285714285,0.2311824633699633,41.9522,-71.2985
LD.N_AUGSTA12.5,61.065646749084245,62.67807921245421,-0.9526900183150184,-0.6597424450549451,44.363549,-69.797955
LD.N_AUGSTA34.5,61.065646749084245,62.67807921245421,-0.9526900183150184,-0.6597424450549451,44.363549,-69.797955
LD.N_BLOOM 23,62.16207417582417,62.67807921245421,0.1368807234432234,-0.65288576007326,41.892308,-72.757139
